id,sku,name,category_id,brand,price,tax_percent,status,visibility,product_type,created_at
1372,G2IL-00086-011,Calvin Klein  43 Taffeta Vintage Bag,10,Calvin Klein,293.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1373,G2IL-00086-012,Calvin Klein  43 Taffeta Preppy Bag,8,Calvin Klein,308.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1374,G2IL-00086-013,Calvin Klein  43 Taffeta Luxury Bag,9,Calvin Klein,241.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1375,G2IL-00086-014,Calvin Klein  43 Taffeta Bohemian Bag,10,Calvin Klein,51.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1376,G2IL-00086-015,Calvin Klein  43 Taffeta Sport Bag,4,Calvin Klein,11.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1377,G2IL-00087,Furla Kid's 30 Brocade Gym Bag,10,Furla,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1378,G2IL-00087-001,Furla Kid's 30 Brocade Gym Bag,1,Furla,170.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1379,G2IL-00087-002,Furla Kid's 30 Brocade Waterproof Bag,3,Furla,243.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1380,G2IL-00087-003,Furla Kid's 30 Brocade Athletic Bag,5,Furla,293.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1381,G2IL-00087-004,Furla Kid's 30 Brocade Heritage Bag,7,Furla,41.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1382,G2IL-00087-005,Furla Kid's 30 Brocade Corporate Bag,10,Furla,414.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1383,G2IL-00087-006,Furla Kid's 29 Brocade Gym Bag,7,Furla,302.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1384,G2IL-00087-007,Furla Kid's 29 Brocade Waterproof Bag,6,Furla,293.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1385,G2IL-00087-008,Furla Kid's 29 Brocade Athletic Bag,6,Furla,111.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1386,G2IL-00087-009,Furla Kid's 29 Brocade Heritage Bag,3,Furla,84.86,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1387,G2IL-00087-010,Furla Kid's 29 Brocade Corporate Bag,10,Furla,157.01,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1388,G2IL-00087-011,Furla Kid's 37 Brocade Gym Bag,8,Furla,446.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1389,G2IL-00087-012,Furla Kid's 37 Brocade Waterproof Bag,1,Furla,454.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1390,G2IL-00087-013,Furla Kid's 37 Brocade Athletic Bag,4,Furla,310.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1391,G2IL-00087-014,Furla Kid's 37 Brocade Heritage Bag,7,Furla,485.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1392,G2IL-00087-015,Furla Kid's 37 Brocade Corporate Bag,5,Furla,262.92,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1393,G2IL-00088,H&M  53 Velvet Clean Bag,10,H&M,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1394,G2IL-00088-001,H&M  53 Velvet Clean Bag,6,H&M,380.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1395,G2IL-00088-002,H&M  53 Velvet Kawaii Bag,1,H&M,153.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1396,G2IL-00088-003,H&M  53 Velvet Sleepwear Bag,10,H&M,448.78,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1397,G2IL-00088-004,H&M  53 Velvet Skater Bag,9,H&M,342.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1398,G2IL-00088-005,H&M  53 Velvet Athleisure Bag,1,H&M,177.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1399,G2IL-00088-006,H&M  54 Velvet Clean Bag,3,H&M,215.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1400,G2IL-00088-007,H&M  54 Velvet Kawaii Bag,4,H&M,374.05,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1401,G2IL-00088-008,H&M  54 Velvet Sleepwear Bag,8,H&M,104.92,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1402,G2IL-00088-009,H&M  54 Velvet Skater Bag,8,H&M,390.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1403,G2IL-00088-010,H&M  54 Velvet Athleisure Bag,8,H&M,252.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1404,G2IL-00088-011,H&M  45 Velvet Clean Bag,4,H&M,57.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1405,G2IL-00088-012,H&M  45 Velvet Kawaii Bag,3,H&M,339.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1406,G2IL-00088-013,H&M  45 Velvet Sleepwear Bag,6,H&M,336.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1407,G2IL-00088-014,H&M  45 Velvet Skater Bag,6,H&M,68.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1408,G2IL-00088-015,H&M  45 Velvet Athleisure Bag,8,H&M,427.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1409,G2IL-00089,Adidas Kid's 35 Down Sport Bag,9,Adidas,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1410,G2IL-00089-001,Adidas Kid's 35 Down Sport Bag,9,Adidas,186.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1411,G2IL-00089-002,Adidas Kid's 35 Down Lightweight Bag,8,Adidas,367.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1412,G2IL-00089-003,Adidas Kid's 35 Down Outdoor Bag,6,Adidas,119.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1413,G2IL-00089-004,Adidas Kid's 35 Down Evening Bag,9,Adidas,355.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1414,G2IL-00089-005,Adidas Kid's 35 Down Dashiki-style Bag,8,Adidas,169.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1415,G2IL-00089-006,Adidas Kid's 28 Down Sport Bag,2,Adidas,50.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1416,G2IL-00089-007,Adidas Kid's 28 Down Lightweight Bag,1,Adidas,38.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1417,G2IL-00089-008,Adidas Kid's 28 Down Outdoor Bag,9,Adidas,268.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1418,G2IL-00089-009,Adidas Kid's 28 Down Evening Bag,5,Adidas,351.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1419,G2IL-00089-010,Adidas Kid's 28 Down Dashiki-style Bag,6,Adidas,195.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1420,G2IL-00089-011,Adidas Kid's 26 Down Sport Bag,9,Adidas,408.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1421,G2IL-00089-012,Adidas Kid's 26 Down Lightweight Bag,10,Adidas,458.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1422,G2IL-00089-013,Adidas Kid's 26 Down Outdoor Bag,1,Adidas,21.69,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1423,G2IL-00089-014,Adidas Kid's 26 Down Evening Bag,4,Adidas,414.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1424,G2IL-00089-015,Adidas Kid's 26 Down Dashiki-style Bag,5,Adidas,165.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1425,G2IL-00090,The North Face Women's 47 Tencel / Lyocell Casual Bag,1,The North Face,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1426,G2IL-00090-001,The North Face Women's 47 Tencel / Lyocell Casual Bag,4,The North Face,119.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1427,G2IL-00090-002,The North Face Women's 47 Tencel / Lyocell Yoga Bag,5,The North Face,324.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1428,G2IL-00090-003,The North Face Women's 47 Tencel / Lyocell Wool Bag,8,The North Face,39.55,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1429,G2IL-00090-004,The North Face Women's 47 Tencel / Lyocell Office Bag,4,The North Face,129.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1430,G2IL-00090-005,The North Face Women's 47 Tencel / Lyocell Athletic Bag,1,The North Face,459.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1431,G2IL-00090-006,The North Face Women's 42 Tencel / Lyocell Casual Bag,8,The North Face,178.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1432,G2IL-00090-007,The North Face Women's 42 Tencel / Lyocell Yoga Bag,4,The North Face,257.69,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1433,G2IL-00090-008,The North Face Women's 42 Tencel / Lyocell Wool Bag,8,The North Face,361.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1434,G2IL-00090-009,The North Face Women's 42 Tencel / Lyocell Office Bag,7,The North Face,440.78,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1435,G2IL-00090-010,The North Face Women's 42 Tencel / Lyocell Athletic Bag,10,The North Face,282.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1436,G2IL-00090-011,The North Face Women's 55 Tencel / Lyocell Casual Bag,8,The North Face,492.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1437,G2IL-00090-012,The North Face Women's 55 Tencel / Lyocell Yoga Bag,1,The North Face,218.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1438,G2IL-00090-013,The North Face Women's 55 Tencel / Lyocell Wool Bag,10,The North Face,192.14,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1439,G2IL-00090-014,The North Face Women's 55 Tencel / Lyocell Office Bag,10,The North Face,320.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1440,G2IL-00090-015,The North Face Women's 55 Tencel / Lyocell Athletic Bag,1,The North Face,313.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1441,G2IL-00091,Givenchy  51 Faux Leather Cultural Inspired Bag,6,Givenchy,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1442,G2IL-00091-001,Givenchy  51 Faux Leather Cultural Inspired Bag,4,Givenchy,262.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1443,G2IL-00091-002,Givenchy  51 Faux Leather Sustainable Bag,9,Givenchy,242.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1444,G2IL-00091-003,Givenchy  51 Faux Leather Fitted Bag,4,Givenchy,487.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1445,G2IL-00091-004,Givenchy  51 Faux Leather Retro 50s Bag,10,Givenchy,214.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1446,G2IL-00091-005,Givenchy  51 Faux Leather Tailored Bag,6,Givenchy,84.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1447,G2IL-00091-006,Givenchy  29 Faux Leather Cultural Inspired Bag,3,Givenchy,315.82,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1448,G2IL-00091-007,Givenchy  29 Faux Leather Sustainable Bag,5,Givenchy,304.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1449,G2IL-00091-008,Givenchy  29 Faux Leather Fitted Bag,2,Givenchy,26.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1450,G2IL-00091-009,Givenchy  29 Faux Leather Retro 50s Bag,9,Givenchy,307.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1451,G2IL-00091-010,Givenchy  29 Faux Leather Tailored Bag,6,Givenchy,83.65,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1452,G2IL-00091-011,Givenchy  45 Faux Leather Cultural Inspired Bag,2,Givenchy,168.62,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1453,G2IL-00091-012,Givenchy  45 Faux Leather Sustainable Bag,5,Givenchy,319.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1454,G2IL-00091-013,Givenchy  45 Faux Leather Fitted Bag,3,Givenchy,264.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1455,G2IL-00091-014,Givenchy  45 Faux Leather Retro 50s Bag,1,Givenchy,497.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1456,G2IL-00091-015,Givenchy  45 Faux Leather Tailored Bag,9,Givenchy,475.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1457,G2IL-00092,Hugo Boss Women's 59 Plaid / Checked Punk Bag,5,Hugo Boss,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1458,G2IL-00092-001,Hugo Boss Women's 59 Plaid / Checked Punk Bag,1,Hugo Boss,364.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1459,G2IL-00092-002,Hugo Boss Women's 59 Plaid / Checked Beachwear Bag,2,Hugo Boss,399.3,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1460,G2IL-00092-003,Hugo Boss Women's 59 Plaid / Checked Boho Bag,1,Hugo Boss,193.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1461,G2IL-00092-004,Hugo Boss Women's 59 Plaid / Checked Street Luxury Bag,3,Hugo Boss,151.83,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1462,G2IL-00092-005,Hugo Boss Women's 59 Plaid / Checked Folk Bag,2,Hugo Boss,250.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1463,G2IL-00092-006,Hugo Boss Women's 42 Plaid / Checked Punk Bag,10,Hugo Boss,334.48,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1464,G2IL-00092-007,Hugo Boss Women's 42 Plaid / Checked Beachwear Bag,3,Hugo Boss,90.92,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1465,G2IL-00092-008,Hugo Boss Women's 42 Plaid / Checked Boho Bag,2,Hugo Boss,204.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1466,G2IL-00092-009,Hugo Boss Women's 42 Plaid / Checked Street Luxury Bag,4,Hugo Boss,154.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1467,G2IL-00092-010,Hugo Boss Women's 42 Plaid / Checked Folk Bag,8,Hugo Boss,431.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1468,G2IL-00092-011,Hugo Boss Women's 38 Plaid / Checked Punk Bag,5,Hugo Boss,91.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1469,G2IL-00092-012,Hugo Boss Women's 38 Plaid / Checked Beachwear Bag,3,Hugo Boss,169.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1470,G2IL-00092-013,Hugo Boss Women's 38 Plaid / Checked Boho Bag,6,Hugo Boss,360.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1471,G2IL-00092-014,Hugo Boss Women's 38 Plaid / Checked Street Luxury Bag,6,Hugo Boss,257.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1472,G2IL-00092-015,Hugo Boss Women's 38 Plaid / Checked Folk Bag,6,Hugo Boss,311.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1473,G2IL-00093,Balmain  57 Hemp Tailored Casual Bag,7,Balmain,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1474,G2IL-00093-001,Balmain  57 Hemp Tailored Casual Bag,8,Balmain,305.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1475,G2IL-00093-002,Balmain  57 Hemp Contemporary Bag,2,Balmain,178.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1476,G2IL-00093-003,Balmain  57 Hemp Puffer Bag,3,Balmain,405.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1477,G2IL-00093-004,Balmain  57 Hemp Capsule Wardrobe Bag,4,Balmain,151.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1478,G2IL-00093-005,Balmain  57 Hemp Layering Style Bag,4,Balmain,194.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1479,G2IL-00093-006,Balmain  49 Hemp Tailored Casual Bag,6,Balmain,235.01,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1480,G2IL-00093-007,Balmain  49 Hemp Contemporary Bag,8,Balmain,225.86,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1481,G2IL-00093-008,Balmain  49 Hemp Puffer Bag,6,Balmain,332.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1482,G2IL-00093-009,Balmain  49 Hemp Capsule Wardrobe Bag,10,Balmain,402.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1483,G2IL-00093-010,Balmain  49 Hemp Layering Style Bag,8,Balmain,261.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1484,G2IL-00093-011,Balmain  36 Hemp Tailored Casual Bag,5,Balmain,28.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1485,G2IL-00093-012,Balmain  36 Hemp Contemporary Bag,9,Balmain,127.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1486,G2IL-00093-013,Balmain  36 Hemp Puffer Bag,8,Balmain,492.42,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1487,G2IL-00093-014,Balmain  36 Hemp Capsule Wardrobe Bag,9,Balmain,469.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1488,G2IL-00093-015,Balmain  36 Hemp Layering Style Bag,6,Balmain,37.83,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1489,G2IL-00094,Off-White  36 Chambray Business Casual Bag,2,Off-White,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1490,G2IL-00094-001,Off-White  36 Chambray Business Casual Bag,1,Off-White,406.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1491,G2IL-00094-002,Off-White  36 Chambray Sari-style Bag,7,Off-White,168.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1492,G2IL-00094-003,Off-White  36 Chambray Everyday Bag,10,Off-White,36.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1493,G2IL-00094-004,Off-White  36 Chambray Preppy Bag,10,Off-White,456.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1494,G2IL-00094-005,Off-White  36 Chambray Retro 50s Bag,6,Off-White,307.3,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1495,G2IL-00094-006,Off-White  59 Chambray Business Casual Bag,8,Off-White,83.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1496,G2IL-00094-007,Off-White  59 Chambray Sari-style Bag,8,Off-White,436.05,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1497,G2IL-00094-008,Off-White  59 Chambray Everyday Bag,3,Off-White,323.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1498,G2IL-00094-009,Off-White  59 Chambray Preppy Bag,7,Off-White,401.26,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1499,G2IL-00094-010,Off-White  59 Chambray Retro 50s Bag,4,Off-White,88.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1500,G2IL-00094-011,Off-White  33 Chambray Business Casual Bag,8,Off-White,205.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1501,G2IL-00094-012,Off-White  33 Chambray Sari-style Bag,7,Off-White,261.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1502,G2IL-00094-013,Off-White  33 Chambray Everyday Bag,2,Off-White,74.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1503,G2IL-00094-014,Off-White  33 Chambray Preppy Bag,10,Off-White,326.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1504,G2IL-00094-015,Off-White  33 Chambray Retro 50s Bag,1,Off-White,470.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1505,G2IL-00095,Armani Unisex 58 Jacquard Kimono-style Bag,1,Armani,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1506,G2IL-00095-001,Armani Unisex 58 Jacquard Kimono-style Bag,3,Armani,58.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1507,G2IL-00095-002,Armani Unisex 58 Jacquard Capsule Wardrobe Bag,7,Armani,91.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1508,G2IL-00095-003,Armani Unisex 58 Jacquard Workwear Bag,10,Armani,161.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1509,G2IL-00095-004,Armani Unisex 58 Jacquard School-inspired Bag,7,Armani,63.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1510,G2IL-00095-005,Armani Unisex 58 Jacquard Minimal Bag,7,Armani,159.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1511,G2IL-00095-006,Armani Unisex 26 Jacquard Kimono-style Bag,9,Armani,348.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1512,G2IL-00095-007,Armani Unisex 26 Jacquard Capsule Wardrobe Bag,10,Armani,399.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1513,G2IL-00095-008,Armani Unisex 26 Jacquard Workwear Bag,9,Armani,104.48,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1514,G2IL-00095-009,Armani Unisex 26 Jacquard School-inspired Bag,2,Armani,441.98,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1515,G2IL-00095-010,Armani Unisex 26 Jacquard Minimal Bag,8,Armani,272.91,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1516,G2IL-00095-011,Armani Unisex 40 Jacquard Kimono-style Bag,2,Armani,243.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1517,G2IL-00095-012,Armani Unisex 40 Jacquard Capsule Wardrobe Bag,7,Armani,31.13,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1518,G2IL-00095-013,Armani Unisex 40 Jacquard Workwear Bag,4,Armani,457.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1519,G2IL-00095-014,Armani Unisex 40 Jacquard School-inspired Bag,6,Armani,89.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1520,G2IL-00095-015,Armani Unisex 40 Jacquard Minimal Bag,9,Armani,463.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1521,G2IL-00096,Moncler  54 Cord Bohemian Bag,8,Moncler,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
